ID,Round,Home,Away,Phase,Team_In_Poss,Location,Side,Play_Start,Points_Difference,Seconds_Remaining,Yellow_Cards_Own,Yellow_Cards_Opp,Red_Cards_Own,Red_Cards_Opp,Outcome
211,1,Newcastle,Saracens,2,Home,Half-10m (opp),Centre,Kick (Open Play),0,4725,0,0,0,0,For Penalty Kick (+3)
212,1,Newcastle,Saracens,3,Home,Half-10m (opp),Centre,Kick (Open Play),0,4718,0,0,0,0,For Penalty Kick (+3)
213,1,Newcastle,Saracens,4,Home,Half-10m (opp),Centre,Kick (Open Play),0,4710,0,0,0,0,For Penalty Kick (+3)
214,1,Newcastle,Saracens,5,Home,Half-10m (opp),Right,Kick (Open Play),0,4702,0,0,0,0,For Penalty Kick (+3)
215,1,Newcastle,Saracens,6,Home,Half-10m (opp),Centre,Kick (Open Play),0,4692,0,0,0,0,For Penalty Kick (+3)
216,1,Newcastle,Saracens,1,Away,10m-22m (opp),Right,Restart Kick,-3,4566,0,0,0,0,Against Penalty Kick (-3)
217,1,Newcastle,Saracens,2,Away,Half-10m (opp),Right,Restart Kick,-3,4560,0,0,0,0,Against Penalty Kick (-3)
218,1,Newcastle,Saracens,3,Away,Half-10m (opp),Centre,Restart Kick,-3,4553,0,0,0,0,Against Penalty Kick (-3)
219,1,Newcastle,Saracens,4,Away,Half-10m (opp),Right,Restart Kick,-3,4547,0,0,0,0,Against Penalty Kick (-3)
220,1,Newcastle,Saracens,5,Away,Half-10m (opp),Right,Restart Kick,-3,4543,0,0,0,0,Against Penalty Kick (-3)
221,1,Newcastle,Saracens,6,Away,Half-10m (opp),Centre,Restart Kick,-3,4537,0,0,0,0,Against Penalty Kick (-3)
222,1,Newcastle,Saracens,7,Away,Half-10m (opp),Centre,Restart Kick,-3,4529,0,0,0,0,Against Penalty Kick (-3)
223,1,Newcastle,Saracens,8,Away,10m-Half (own),Centre,Restart Kick,-3,4524,0,0,0,0,Against Penalty Kick (-3)
224,1,Newcastle,Saracens,1,Home,5m-22m (own),Right,Kick (Open Play),3,4516,0,0,0,0,For Penalty Kick (+3)
225,1,Newcastle,Saracens,1,Away,Half-10m (opp),Left,Lineout,-3,4486,0,0,0,0,Against Penalty Kick (-3)
226,1,Newcastle,Saracens,1,Home,10m-Half (own),Right,Turnover Steal,3,4483,0,0,0,0,For Penalty Kick (+3)
227,1,Newcastle,Saracens,2,Home,Half-10m (opp),Centre,Turnover Steal,3,4480,0,0,0,0,For Penalty Kick (+3)
228,1,Newcastle,Saracens,1,Away,Goal-5m (own),Right,Kick (Open Play),-3,4470,0,0,0,0,Against Penalty Kick (-3)
229,1,Newcastle,Saracens,1,Home,5m-Goal (opp),Left,Scrum,3,4418,0,0,0,0,For Penalty Kick (+3)
230,1,Newcastle,Saracens,2,Home,5m-Goal (opp),Left,Scrum,3,4405,0,0,0,0,For Penalty Kick (+3)
231,1,Newcastle,Saracens,3,Home,22m-5m (opp),Centre,Scrum,3,4399,0,0,0,0,For Penalty Kick (+3)
232,1,Newcastle,Saracens,1,Away,10m-22m (opp),Centre,Restart Kick,-6,4288,0,0,0,0,For Penalty Kick (+3)
233,1,Newcastle,Saracens,2,Away,10m-22m (opp),Centre,Restart Kick,-6,4278,0,0,0,0,For Penalty Kick (+3)
234,1,Newcastle,Saracens,3,Away,10m-22m (opp),Centre,Restart Kick,-6,4271,0,0,0,0,For Penalty Kick (+3)
235,1,Newcastle,Saracens,1,Away,10m-22m (opp),Centre,Scrum,-6,4229,0,0,0,0,For Penalty Kick (+3)
236,1,Newcastle,Saracens,2,Away,10m-22m (opp),Left,Scrum,-6,4171,0,0,0,0,For Penalty Kick (+3)
237,1,Newcastle,Saracens,1,Away,5m-22m (own),Left,Restart Kick,-3,4060,0,0,0,0,For Converted Try (+7)
238,1,Newcastle,Saracens,2,Away,5m-22m (own),Left,Restart Kick,-3,4052,0,0,0,0,For Converted Try (+7)
239,1,Newcastle,Saracens,3,Away,5m-22m (own),Left,Restart Kick,-3,4040,0,0,0,0,For Converted Try (+7)
240,1,Newcastle,Saracens,1,Away,22m-10m (own),Left,Scrum,-3,3994,0,0,0,0,For Converted Try (+7)
241,1,Newcastle,Saracens,2,Away,22m-10m (own),Centre,Scrum,-3,3979,0,0,0,0,For Converted Try (+7)
242,1,Newcastle,Saracens,3,Away,22m-10m (own),Centre,Scrum,-3,3975,0,0,0,0,For Converted Try (+7)
243,1,Newcastle,Saracens,4,Away,22m-10m (own),Centre,Scrum,-3,3967,0,0,0,0,For Converted Try (+7)
244,1,Newcastle,Saracens,5,Away,10m-Half (own),Right,Scrum,-3,3959,0,0,0,0,For Converted Try (+7)
245,1,Newcastle,Saracens,6,Away,22m-10m (own),Centre,Scrum,-3,3953,0,0,0,0,For Converted Try (+7)
246,1,Newcastle,Saracens,7,Away,10m-22m (opp),Centre,Scrum,-3,3938,0,0,0,0,For Converted Try (+7)
247,1,Newcastle,Saracens,8,Away,10m-22m (opp),Centre,Scrum,-3,3930,0,0,0,0,For Converted Try (+7)
248,1,Newcastle,Saracens,9,Away,10m-22m (opp),Centre,Scrum,-3,3923,0,0,0,0,For Converted Try (+7)
249,1,Newcastle,Saracens,1,Away,22m-10m (own),Left,Restart Kick,4,3811,0,0,0,0,Against Penalty Kick (-3)
250,1,Newcastle,Saracens,2,Away,22m-10m (own),Left,Restart Kick,4,3792,0,0,0,0,Against Penalty Kick (-3)
251,1,Newcastle,Saracens,3,Away,Half-10m (opp),Right,Restart Kick,4,3783,0,0,0,0,Against Penalty Kick (-3)
252,1,Newcastle,Saracens,4,Away,22m-10m (own),Centre,Restart Kick,4,3773,0,0,0,0,Against Penalty Kick (-3)
253,1,Newcastle,Saracens,5,Away,22m-10m (own),Centre,Restart Kick,4,3766,0,0,0,0,Against Penalty Kick (-3)
254,1,Newcastle,Saracens,1,Home,10m-Half (own),Left,Kick (Open Play),-4,3752,0,0,0,0,For Penalty Kick (+3)
255,1,Newcastle,Saracens,1,Away,22m-5m (opp),Right,Lineout,4,3691,0,0,0,0,Against Penalty Kick (-3)
256,1,Newcastle,Saracens,2,Away,10m-22m (opp),Right,Lineout,4,3683,0,0,0,0,Against Penalty Kick (-3)
257,1,Newcastle,Saracens,3,Away,10m-22m (opp),Centre,Lineout,4,3677,0,0,0,0,Against Penalty Kick (-3)
258,1,Newcastle,Saracens,4,Away,10m-22m (opp),Centre,Lineout,4,3669,0,0,0,0,Against Penalty Kick (-3)
259,1,Newcastle,Saracens,5,Away,22m-5m (opp),Centre,Lineout,4,3659,0,0,0,0,Against Penalty Kick (-3)
260,1,Newcastle,Saracens,6,Away,22m-5m (opp),Centre,Lineout,4,3654,0,0,0,0,Against Penalty Kick (-3)
261,1,Newcastle,Saracens,7,Away,10m-22m (opp),Centre,Lineout,4,3646,0,0,0,0,Against Penalty Kick (-3)
262,1,Newcastle,Saracens,8,Away,10m-22m (opp),Centre,Lineout,4,3640,0,0,0,0,Against Penalty Kick (-3)
263,1,Newcastle,Saracens,9,Away,10m-22m (opp),Centre,Lineout,4,3633,0,0,0,0,Against Penalty Kick (-3)
264,1,Newcastle,Saracens,10,Away,10m-22m (opp),Left,Lineout,4,3627,0,0,0,0,Against Penalty Kick (-3)
265,1,Newcastle,Saracens,11,Away,10m-22m (opp),Centre,Lineout,4,3622,0,0,0,0,Against Penalty Kick (-3)
266,1,Newcastle,Saracens,1,Away,22m-10m (own),Left,Restart Kick,4,3585,0,0,0,0,Against Penalty Kick (-3)
267,1,Newcastle,Saracens,1,Home,Half-10m (opp),Right,Kick (Open Play),-4,3573,0,0,0,0,For Penalty Kick (+3)
268,1,Newcastle,Saracens,2,Home,Half-10m (opp),Right,Kick (Open Play),-4,3561,0,0,0,0,For Penalty Kick (+3)
269,1,Newcastle,Saracens,1,Away,22m-10m (own),Left,Scrum,4,3475,0,0,0,0,Against Penalty Kick (-3)
270,1,Newcastle,Saracens,1,Home,22m-10m (own),Right,Restart Kick,-4,3416,0,0,0,0,For Penalty Kick (+3)
271,1,Newcastle,Saracens,2,Home,22m-10m (own),Right,Restart Kick,-4,3407,0,0,0,0,For Penalty Kick (+3)
272,1,Newcastle,Saracens,1,Away,10m-Half (own),Left,Kick (Open Play),4,3400,0,0,0,0,Against Penalty Kick (-3)
273,1,Newcastle,Saracens,2,Away,10m-Half (own),Left,Kick (Open Play),4,3393,0,0,0,0,Against Penalty Kick (-3)
274,1,Newcastle,Saracens,1,Away,10m-Half (own),Centre,Scrum,4,3338,0,0,0,0,Against Penalty Kick (-3)
275,1,Newcastle,Saracens,1,Away,10m-22m (opp),Left,Lineout,4,3256,0,0,0,0,Against Penalty Kick (-3)
276,1,Newcastle,Saracens,2,Away,10m-22m (opp),Left,Lineout,4,3249,0,0,0,0,Against Penalty Kick (-3)
277,1,Newcastle,Saracens,3,Away,10m-22m (opp),Centre,Lineout,4,3245,0,0,0,0,Against Penalty Kick (-3)
278,1,Newcastle,Saracens,4,Away,10m-22m (opp),Centre,Lineout,4,3240,0,0,0,0,Against Penalty Kick (-3)
279,1,Newcastle,Saracens,5,Away,10m-22m (opp),Centre,Lineout,4,3234,0,0,0,0,Against Penalty Kick (-3)
280,1,Newcastle,Saracens,6,Away,10m-22m (opp),Centre,Lineout,4,3229,0,0,0,0,Against Penalty Kick (-3)
281,1,Newcastle,Saracens,7,Away,22m-5m (opp),Centre,Lineout,4,3223,0,0,0,0,Against Penalty Kick (-3)
282,1,Newcastle,Saracens,8,Away,22m-5m (opp),Centre,Lineout,4,3218,0,0,0,0,Against Penalty Kick (-3)
283,1,Newcastle,Saracens,9,Away,22m-5m (opp),Centre,Lineout,4,3213,0,0,0,0,Against Penalty Kick (-3)
284,1,Newcastle,Saracens,10,Away,22m-5m (opp),Centre,Lineout,4,3210,0,0,0,0,Against Penalty Kick (-3)
285,1,Newcastle,Saracens,1,Home,5m-22m (own),Left,Lineout,-4,3175,0,0,0,0,For Penalty Kick (+3)
286,1,Newcastle,Saracens,2,Home,5m-22m (own),Centre,Lineout,-4,3164,0,0,0,0,For Penalty Kick (+3)
287,1,Newcastle,Saracens,3,Home,5m-22m (own),Centre,Lineout,-4,3155,0,0,0,0,For Penalty Kick (+3)
288,1,Newcastle,Saracens,1,Away,Half-10m (opp),Right,Kick (Open Play),4,3150,0,0,0,0,Against Penalty Kick (-3)
289,1,Newcastle,Saracens,2,Away,10m-22m (opp),Centre,Kick (Open Play),4,3143,0,0,0,0,Against Penalty Kick (-3)
290,1,Newcastle,Saracens,1,Home,10m-Half (own),Left,Lineout,-4,3114,0,0,0,0,For Penalty Kick (+3)
291,1,Newcastle,Saracens,2,Home,Half-10m (opp),Centre,Lineout,-4,3102,0,0,0,0,For Penalty Kick (+3)
292,1,Newcastle,Saracens,3,Home,Half-10m (opp),Centre,Lineout,-4,3095,0,0,0,0,For Penalty Kick (+3)
293,1,Newcastle,Saracens,4,Home,10m-22m (opp),Left,Lineout,-4,3086,0,0,0,0,For Penalty Kick (+3)
294,1,Newcastle,Saracens,5,Home,Half-10m (opp),Centre,Lineout,-4,3078,0,0,0,0,For Penalty Kick (+3)
295,1,Newcastle,Saracens,1,Home,10m-Half (own),Centre,Turnover Steal,-4,3067,0,0,0,0,For Penalty Kick (+3)
296,1,Newcastle,Saracens,1,Away,Half-10m (opp),Right,Turnover Steal,4,3061,0,0,0,0,Against Penalty Kick (-3)
297,1,Newcastle,Saracens,1,Home,10m-22m (opp),Right,Lineout,-4,2990,0,0,0,0,For Penalty Kick (+3)
298,1,Newcastle,Saracens,2,Home,10m-22m (opp),Centre,Lineout,-4,2982,0,0,0,0,For Penalty Kick (+3)
299,1,Newcastle,Saracens,1,Away,22m-10m (own),Centre,Turnover Steal,4,2975,0,0,0,0,Against Penalty Kick (-3)
300,1,Newcastle,Saracens,2,Away,22m-10m (own),Centre,Turnover Steal,4,2964,0,0,0,0,Against Penalty Kick (-3)
301,1,Newcastle,Saracens,3,Away,22m-10m (own),Centre,Turnover Steal,4,2954,0,0,0,0,Against Penalty Kick (-3)
302,1,Newcastle,Saracens,1,Away,10m-Half (own),Centre,Kick (Open Play),4,2945,0,0,0,0,Against Penalty Kick (-3)
303,1,Newcastle,Saracens,1,Home,10m-Half (own),Left,Lineout,-4,2902,0,0,0,0,For Penalty Kick (+3)
304,1,Newcastle,Saracens,1,Home,22m-5m (opp),Left,Lineout,-4,2853,0,0,0,0,For Penalty Kick (+3)
305,1,Newcastle,Saracens,2,Home,22m-5m (opp),Centre,Lineout,-4,2845,0,0,0,0,For Penalty Kick (+3)
306,1,Newcastle,Saracens,3,Home,22m-5m (opp),Centre,Lineout,-4,2837,0,0,0,0,For Penalty Kick (+3)
307,1,Newcastle,Saracens,1,Home,10m-Half (own),Left,Restart Kick,-1,2755,0,0,0,0,Against Converted Try (-7)
308,1,Newcastle,Saracens,2,Home,10m-Half (own),Centre,Restart Kick,-1,2746,0,0,0,0,Against Converted Try (-7)
309,1,Newcastle,Saracens,3,Home,10m-Half (own),Left,Restart Kick,-1,2736,0,0,0,0,Against Converted Try (-7)
310,1,Newcastle,Saracens,4,Home,10m-Half (own),Centre,Restart Kick,-1,2729,0,0,0,0,Against Converted Try (-7)
311,1,Newcastle,Saracens,1,Away,22m-10m (own),Centre,Kick (Open Play),1,2724,0,0,0,0,For Converted Try (+7)
312,1,Newcastle,Saracens,1,Home,5m-22m (own),Left,Kick (Open Play),-1,2719,0,0,0,0,Against Converted Try (-7)
313,1,Newcastle,Saracens,1,Away,10m-Half (own),Right,Lineout,1,2692,0,0,0,0,For Converted Try (+7)
314,1,Newcastle,Saracens,1,Away,5m-22m (own),Centre,Kick (Open Play),1,2671,0,0,0,0,For Converted Try (+7)
315,1,Newcastle,Saracens,1,Home,10m-22m (opp),Left,Lineout,-1,2638,0,0,0,0,Against Converted Try (-7)
316,1,Newcastle,Saracens,2,Home,Half-10m (opp),Right,Lineout,-1,2624,0,0,0,0,Against Converted Try (-7)
317,1,Newcastle,Saracens,3,Home,Half-10m (opp),Right,Lineout,-1,2617,0,0,0,0,Against Converted Try (-7)
318,1,Newcastle,Saracens,4,Home,10m-22m (opp),Right,Lineout,-1,2595,0,0,0,0,Against Converted Try (-7)
319,1,Newcastle,Saracens,5,Home,10m-22m (opp),Right,Lineout,-1,2588,0,0,0,0,Against Converted Try (-7)
320,1,Newcastle,Saracens,6,Home,10m-22m (opp),Centre,Lineout,-1,2582,0,0,0,0,Against Converted Try (-7)
321,1,Newcastle,Saracens,7,Home,10m-22m (opp),Centre,Lineout,-1,2571,0,0,0,0,Against Converted Try (-7)
322,1,Newcastle,Saracens,8,Home,Half-10m (opp),Right,Lineout,-1,2560,0,0,0,0,Against Converted Try (-7)
323,1,Newcastle,Saracens,9,Home,Half-10m (opp),Centre,Lineout,-1,2550,0,0,0,0,Against Converted Try (-7)
324,1,Newcastle,Saracens,10,Home,Half-10m (opp),Right,Lineout,-1,2542,0,0,0,0,Against Converted Try (-7)
325,1,Newcastle,Saracens,11,Home,Half-10m (opp),Right,Lineout,-1,2537,0,0,0,0,Against Converted Try (-7)
326,1,Newcastle,Saracens,1,Away,22m-10m (own),Centre,Turnover Steal,1,2519,0,0,0,0,For Converted Try (+7)
327,1,Newcastle,Saracens,1,Home,22m-10m (own),Centre,Kick (Open Play),-1,2507,0,0,0,0,Against Converted Try (-7)
328,1,Newcastle,Saracens,2,Home,10m-Half (own),Centre,Kick (Open Play),-1,2497,0,0,0,0,Against Converted Try (-7)
329,1,Newcastle,Saracens,3,Home,10m-Half (own),Left,Kick (Open Play),-1,2485,0,0,0,0,Against Converted Try (-7)
330,1,Newcastle,Saracens,1,Home,22m-10m (own),Right,Kick (Open Play),-1,2474,0,0,0,0,Against Converted Try (-7)
331,1,Newcastle,Saracens,1,Home,5m-22m (own),Left,Restart Kick,-8,2394,0,0,0,0,For Try (+5)
332,1,Newcastle,Saracens,2,Home,5m-22m (own),Left,Restart Kick,-8,2383,0,0,0,0,For Try (+5)
333,1,Newcastle,Saracens,1,Away,Half-10m (opp),Right,Kick (Open Play),8,2377,0,0,0,0,Against Try (-5)
334,1,Newcastle,Saracens,2,Away,10m-Half (own),Right,Kick (Open Play),8,2365,0,0,0,0,Against Try (-5)
335,1,Newcastle,Saracens,3,Away,Half-10m (opp),Centre,Kick (Open Play),8,2358,0,0,0,0,Against Try (-5)
336,1,Newcastle,Saracens,1,Home,22m-10m (own),Left,Scrum,-8,2320,0,0,0,0,For Try (+5)
337,1,Newcastle,Saracens,1,Home,22m-10m (own),Left,Quick Tap,-8,2314,0,0,0,0,For Try (+5)
338,1,Newcastle,Saracens,2,Home,10m-Half (own),Centre,Quick Tap,-8,2307,0,0,0,0,For Try (+5)
339,1,Newcastle,Saracens,1,Away,10m-22m (opp),Right,Turnover Steal,8,2303,0,0,0,0,Against Try (-5)
340,1,Newcastle,Saracens,2,Away,10m-22m (opp),Right,Turnover Steal,8,2299,0,0,0,0,Against Try (-5)
341,1,Newcastle,Saracens,1,Home,Goal-5m (own),Left,Kick (Open Play),-8,2289,0,0,0,0,For Try (+5)
342,1,Newcastle,Saracens,1,Away,22m-5m (opp),Right,Lineout,8,2254,0,0,0,0,Against Try (-5)
343,1,Newcastle,Saracens,2,Away,22m-5m (opp),Right,Lineout,8,2246,0,0,0,0,Against Try (-5)
344,1,Newcastle,Saracens,3,Away,5m-Goal (opp),Centre,Lineout,8,2240,0,0,0,0,Against Try (-5)
345,1,Newcastle,Saracens,4,Away,5m-Goal (opp),Centre,Lineout,8,2232,0,0,0,0,Against Try (-5)
346,1,Newcastle,Saracens,1,Home,22m-10m (own),Right,Lineout,-8,2173,0,0,0,0,For Try (+5)
347,1,Newcastle,Saracens,2,Home,22m-10m (own),Centre,Lineout,-8,2161,0,0,0,0,For Try (+5)
348,1,Newcastle,Saracens,1,Away,10m-22m (opp),Right,Lineout,8,2125,0,0,0,0,Against Try (-5)
349,1,Newcastle,Saracens,1,Home,Half-10m (opp),Left,Lineout,-8,2078,0,0,0,0,For Try (+5)
350,1,Newcastle,Saracens,2,Home,Half-10m (opp),Centre,Lineout,-8,2066,0,0,0,0,For Try (+5)
351,1,Newcastle,Saracens,3,Home,10m-Half (own),Centre,Lineout,-8,2057,0,0,0,0,For Try (+5)
352,1,Newcastle,Saracens,4,Home,Half-10m (opp),Left,Lineout,-8,2051,0,0,0,0,For Try (+5)
353,1,Newcastle,Saracens,5,Home,Half-10m (opp),Left,Lineout,-8,2044,0,0,0,0,For Try (+5)
354,1,Newcastle,Saracens,6,Home,Half-10m (opp),Centre,Lineout,-8,2038,0,0,0,0,For Try (+5)
355,1,Newcastle,Saracens,7,Home,Half-10m (opp),Left,Lineout,-8,2028,0,0,0,0,For Try (+5)
356,1,Newcastle,Saracens,8,Home,Half-10m (opp),Centre,Lineout,-8,2021,0,0,0,0,For Try (+5)
357,1,Newcastle,Saracens,9,Home,Half-10m (opp),Centre,Lineout,-8,2016,0,0,0,0,For Try (+5)
358,1,Newcastle,Saracens,10,Home,10m-22m (opp),Right,Lineout,-8,2006,0,0,0,0,For Try (+5)
359,1,Newcastle,Saracens,11,Home,Half-10m (opp),Centre,Lineout,-8,1998,0,0,0,0,For Try (+5)
360,1,Newcastle,Saracens,1,Away,10m-22m (opp),Left,Lineout,8,1920,0,0,0,0,Against Try (-5)
361,1,Newcastle,Saracens,1,Home,22m-10m (own),Right,Turnover Steal,-8,1912,0,0,0,0,For Try (+5)
362,1,Newcastle,Saracens,1,Away,10m-Half (own),Centre,Kick (Open Play),8,1905,0,0,0,0,Against Try (-5)
363,1,Newcastle,Saracens,2,Away,10m-Half (own),Centre,Kick (Open Play),8,1901,0,0,0,0,Against Try (-5)
364,1,Newcastle,Saracens,1,Home,22m-10m (own),Centre,Scrum,-8,1827,0,0,0,0,For Try (+5)
365,1,Newcastle,Saracens,2,Home,Half-10m (opp),Left,Scrum,-8,1815,0,0,0,0,For Try (+5)
366,1,Newcastle,Saracens,3,Home,10m-Half (own),Centre,Scrum,-8,1805,0,0,0,0,For Try (+5)
367,1,Newcastle,Saracens,4,Home,Half-10m (opp),Right,Scrum,-8,1794,0,0,0,0,For Try (+5)
368,1,Newcastle,Saracens,5,Home,Half-10m (opp),Centre,Scrum,-8,1787,0,0,0,0,For Try (+5)
369,1,Newcastle,Saracens,6,Home,Half-10m (opp),Right,Scrum,-8,1778,0,0,0,0,For Try (+5)
370,1,Newcastle,Saracens,7,Home,10m-22m (opp),Right,Scrum,-8,1773,0,0,0,0,For Try (+5)
371,1,Newcastle,Saracens,8,Home,10m-22m (opp),Centre,Scrum,-8,1767,0,0,0,0,For Try (+5)
372,1,Newcastle,Saracens,9,Home,10m-22m (opp),Centre,Scrum,-8,1756,0,0,0,0,For Try (+5)
373,1,Newcastle,Saracens,1,Away,22m-10m (own),Left,Scrum,8,1705,0,0,0,0,Against Try (-5)
374,1,Newcastle,Saracens,2,Away,22m-10m (own),Left,Scrum,8,1694,0,0,0,0,Against Try (-5)
375,1,Newcastle,Saracens,1,Away,Half-10m (opp),Centre,Kick (Open Play),8,1684,0,0,0,0,Against Try (-5)
376,1,Newcastle,Saracens,2,Away,10m-22m (opp),Centre,Kick (Open Play),8,1678,0,0,0,0,Against Try (-5)
377,1,Newcastle,Saracens,1,Home,5m-22m (own),Left,Kick (Open Play),-8,1669,0,0,0,0,For Try (+5)
378,1,Newcastle,Saracens,1,Away,10m-22m (opp),Right,Lineout,8,1639,0,0,0,0,Against Try (-5)
379,1,Newcastle,Saracens,2,Away,10m-22m (opp),Centre,Lineout,8,1628,0,0,0,0,Against Try (-5)
380,1,Newcastle,Saracens,1,Home,10m-Half (own),Centre,Scrum,-8,1546,0,0,0,0,For Try (+5)
381,1,Newcastle,Saracens,1,Home,10m-22m (opp),Right,Lineout,-8,1496,0,0,0,0,For Try (+5)
382,1,Newcastle,Saracens,2,Home,22m-5m (opp),Centre,Lineout,-8,1480,0,0,0,0,For Try (+5)
383,1,Newcastle,Saracens,3,Home,22m-5m (opp),Centre,Lineout,-8,1474,0,0,0,0,For Try (+5)
384,1,Newcastle,Saracens,4,Home,22m-5m (opp),Centre,Lineout,-8,1468,0,0,0,0,For Try (+5)
385,1,Newcastle,Saracens,5,Home,22m-5m (opp),Right,Lineout,-8,1459,0,0,0,0,For Try (+5)
386,1,Newcastle,Saracens,6,Home,22m-5m (opp),Right,Lineout,-8,1450,0,0,0,0,For Try (+5)
387,1,Newcastle,Saracens,1,Home,5m-22m (own),Left,Restart Kick,-3,1355,0,0,0,0,Against Try (-5)
388,1,Newcastle,Saracens,2,Home,5m-22m (own),Left,Restart Kick,-3,1350,0,0,0,0,Against Try (-5)
389,1,Newcastle,Saracens,1,Away,Half-10m (opp),Right,Kick (Open Play),3,1332,0,0,0,0,For Try (+5)
390,1,Newcastle,Saracens,2,Away,Half-10m (opp),Right,Kick (Open Play),3,1324,0,0,0,0,For Try (+5)
391,1,Newcastle,Saracens,3,Away,Half-10m (opp),Right,Kick (Open Play),3,1319,0,0,0,0,For Try (+5)
392,1,Newcastle,Saracens,1,Home,5m-22m (own),Left,Lineout,-3,1295,0,0,0,0,Against Try (-5)
393,1,Newcastle,Saracens,2,Home,5m-22m (own),Centre,Lineout,-3,1281,0,0,0,0,Against Try (-5)
394,1,Newcastle,Saracens,3,Home,5m-22m (own),Centre,Lineout,-3,1274,0,0,0,0,Against Try (-5)
395,1,Newcastle,Saracens,1,Away,22m-5m (opp),Right,Lineout,3,1234,0,0,0,0,For Try (+5)
396,1,Newcastle,Saracens,2,Away,22m-5m (opp),Right,Lineout,3,1216,0,0,0,0,For Try (+5)
397,1,Newcastle,Saracens,3,Away,22m-5m (opp),Centre,Lineout,3,1209,0,0,0,0,For Try (+5)
398,1,Newcastle,Saracens,4,Away,22m-5m (opp),Centre,Lineout,3,1203,0,0,0,0,For Try (+5)
399,1,Newcastle,Saracens,1,Away,22m-10m (own),Left,Restart Kick,8,1130,0,0,0,0,Against Converted Try (-7)
400,1,Newcastle,Saracens,2,Away,22m-10m (own),Left,Restart Kick,8,1123,0,0,0,0,Against Converted Try (-7)
401,1,Newcastle,Saracens,3,Away,22m-10m (own),Centre,Restart Kick,8,1113,0,0,0,0,Against Converted Try (-7)
402,1,Newcastle,Saracens,1,Away,10m-22m (opp),Left,Lineout,8,1065,0,0,0,0,Against Converted Try (-7)
403,1,Newcastle,Saracens,2,Away,22m-5m (opp),Centre,Lineout,8,1043,0,0,0,0,Against Converted Try (-7)
404,1,Newcastle,Saracens,3,Away,22m-5m (opp),Centre,Lineout,8,1036,0,0,0,0,Against Converted Try (-7)
405,1,Newcastle,Saracens,1,Home,5m-22m (own),Centre,Turnover Steal,-8,1030,0,0,0,0,For Converted Try (+7)
406,1,Newcastle,Saracens,2,Home,22m-10m (own),Centre,Turnover Steal,-8,1022,0,0,0,0,For Converted Try (+7)
407,1,Newcastle,Saracens,3,Home,22m-10m (own),Centre,Turnover Steal,-8,1014,0,0,0,0,For Converted Try (+7)
408,1,Newcastle,Saracens,1,Home,Half-10m (opp),Right,Lineout,-8,976,0,1,0,0,For Converted Try (+7)
409,1,Newcastle,Saracens,1,Away,Half-10m (opp),Right,Turnover Steal,8,968,1,0,0,0,Against Converted Try (-7)
410,1,Newcastle,Saracens,2,Away,Half-10m (opp),Right,Turnover Steal,8,963,1,0,0,0,Against Converted Try (-7)
411,1,Newcastle,Saracens,3,Away,Half-10m (opp),Right,Turnover Steal,8,955,1,0,0,0,Against Converted Try (-7)
412,1,Newcastle,Saracens,1,Home,22m-10m (own),Centre,Kick (Open Play),-8,947,0,1,0,0,For Converted Try (+7)
413,1,Newcastle,Saracens,2,Home,22m-10m (own),Left,Kick (Open Play),-8,935,0,1,0,0,For Converted Try (+7)
414,1,Newcastle,Saracens,3,Home,22m-10m (own),Left,Kick (Open Play),-8,930,0,1,0,0,For Converted Try (+7)
415,1,Newcastle,Saracens,4,Home,22m-10m (own),Centre,Kick (Open Play),-8,914,0,1,0,0,For Converted Try (+7)
416,1,Newcastle,Saracens,5,Home,5m-22m (own),Left,Kick (Open Play),-8,899,0,1,0,0,For Converted Try (+7)
417,1,Newcastle,Saracens,6,Home,5m-22m (own),Left,Kick (Open Play),-8,889,0,1,0,0,For Converted Try (+7)
418,1,Newcastle,Saracens,7,Home,5m-22m (own),Left,Kick (Open Play),-8,884,0,1,0,0,For Converted Try (+7)
419,1,Newcastle,Saracens,1,Away,10m-Half (own),Centre,Kick (Open Play),8,873,1,0,0,0,Against Converted Try (-7)
420,1,Newcastle,Saracens,2,Away,Half-10m (opp),Centre,Kick (Open Play),8,866,1,0,0,0,Against Converted Try (-7)
421,1,Newcastle,Saracens,3,Away,10m-22m (opp),Centre,Kick (Open Play),8,861,1,0,0,0,Against Converted Try (-7)
422,1,Newcastle,Saracens,4,Away,10m-22m (opp),Centre,Kick (Open Play),8,856,1,0,0,0,Against Converted Try (-7)
423,1,Newcastle,Saracens,5,Away,Half-10m (opp),Centre,Kick (Open Play),8,848,1,0,0,0,Against Converted Try (-7)
424,1,Newcastle,Saracens,1,Home,5m-22m (own),Right,Lineout,-8,823,0,1,0,0,For Converted Try (+7)
425,1,Newcastle,Saracens,2,Home,5m-22m (own),Right,Lineout,-8,808,0,1,0,0,For Converted Try (+7)
426,1,Newcastle,Saracens,3,Home,5m-22m (own),Right,Lineout,-8,795,0,1,0,0,For Converted Try (+7)
427,1,Newcastle,Saracens,1,Away,Half-10m (opp),Centre,Kick (Open Play),8,785,1,0,0,0,Against Converted Try (-7)
428,1,Newcastle,Saracens,2,Away,Half-10m (opp),Centre,Kick (Open Play),8,777,1,0,0,0,Against Converted Try (-7)
429,1,Newcastle,Saracens,3,Away,Half-10m (opp),Centre,Kick (Open Play),8,766,1,0,0,0,Against Converted Try (-7)
